clade_membership	frequency	projected_frequency	optimal_projected_frequency	n_strains	observed_frequency	future_n_strains	forecast_error	absolute_forecast_error	optimal_forecast_error	optimal_absolute_forecast_error	sample	timepoint	future_timepoint	delta_month	delay_type
A.6.8.5.2.4.1.4.3.1.12.1.4.3	0.033438	0.0147004063886154	0.0002340000064577	41	0.000234	1	-0.0144664063886154	0.0144664063886154	-6.45770001600314e-12	6.45770001600314e-12	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4	0.083015	0.04661006377835943	0.005199999915021091	54	0.0052	12	-0.04141006377835943	0.04141006377835943	8.497890845865497e-11	8.497890845865497e-11	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4.1	0.01514	0.0063048705590392	0.0051869999151676	7	0.005176	10	-0.0011288705590392	0.0011288705590392	-1.099991516759994e-05	1.099991516759994e-05	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5	0.219976	0.11689260258691676	0.37908696876183945	121	0.379087	515	0.26219439741308326	0.26219439741308326	3.123816055827788e-08	3.123816055827788e-08	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1	0.014859	0.006095604657788166	0.0008960000122897	13	0.000896	1	-0.005199604657788166	0.005199604657788166	-1.2289699965160883e-11	1.2289699965160883e-11	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2	0.015512000000000001	0.005552601279830378	0.0040390002541244	6	0.004039	11	-0.0015136012798303783	0.0015136012798303783	-2.541244003423371e-10	2.541244003423371e-10	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5	0.069462	0.0324639549785111	0.28875697217881663	16	0.284939	328	0.2524750450214889	0.2524750450214889	-0.003817972178816631	0.003817972178816631	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2	0.020810000000000002	0.0124192940737114	0.021848002448678	9	0.0117	8	-0.0007192940737114004	0.0007192940737114004	-0.010148002448677999	0.010148002448677999	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.5	2.6e-05	4.395571918347161e-06	0.0	1	0.0	0	-4.395571918347161e-06	4.395571918347161e-06	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.7.1	3.9e-05	7.118043724863568e-06	0.0	1	0.0	0	-7.118043724863568e-06	7.118043724863568e-06	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.7.2	0.00043599999999999997	0.00011618164119367998	0.0	2	0.0	0	-0.00011618164119367998	0.00011618164119367998	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.8	0.252966	0.5067419663653615	0.06221300556717248	319	0.062213000000000004	124	-0.4445289663653615	0.4445289663653615	-5.567172473019966e-09	5.567172473019966e-09	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.8.1	0.008303	0.006410362140547432	0.0	17	0.0	0	-0.006410362140547432	0.006410362140547432	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.8.2	0.022459	0.013415785123747545	0.040810003876686	31	0.040918	76	0.027502214876252457	0.027502214876252457	0.00010799612331400393	0.00010799612331400393	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.4.3.1.8.3	0.108801	0.26745778136287207	0.018622001720359202	135	0.018622	25	-0.24883578136287207	0.24883578136287207	-1.7203592023173897e-09	1.7203592023173897e-09	h3n2_realistic_delay	2017-07-01	2018-04-01	9.0	realistic
A.6.8.5.2.4.1.3.6	0.036719	0.007926999791569212	0.0647399954032149	38	0.06474	50	0.056813000208430796	0.056813000208430796	4.596785105337453e-09	4.596785105337453e-09	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.3.6.1	0.001372	0.0002432048629537	0.0003060000017285	1	0.0	0	-0.0002432048629537	0.0002432048629537	-0.0003060000017285	0.0003060000017285	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.3.6.2	0.000305	3.009683822022721e-05	0.0	1	0.0	0	-3.009683822022721e-05	3.009683822022721e-05	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.3.6.4.3.1	0.000335	3.6560160180168936e-05	0.0	5	0.0	0	-3.6560160180168936e-05	3.6560160180168936e-05	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.3.6.5	0.010028	0.00045413119777727094	0.0010450000409036	8	0.0010450000000000001	2	0.0005908688022227293	0.0005908688022227293	-4.090359995156945e-11	4.090359995156945e-11	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1	0.963257	0.9920730002083915	0.935246092733903	1108	0.935246	969	-0.05682700020839149	0.05682700020839149	-9.27339030010188e-08	9.27339030010188e-08	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.1	0.115098	0.06443713289193201	2.099999983329326e-05	85	2.1e-05	1	-0.06441613289193202	0.06441613289193202	1.6670673969412277e-13	1.6670673969412277e-13	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.1.1	0.029717	0.016405797515323	0.0	22	0.0	0	-0.016405797515323	0.016405797515323	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.11	0.136106	0.09395989980549058	0.49102502493769784	137	0.491055	512	0.39709510019450944	0.39709510019450944	2.9975062302178834e-05	2.9975062302178834e-05	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.11.1	0.002332	0.0001519459035327	0.0133460005745291	1	0.013346	30	0.0131940540964673	0.0131940540964673	-5.745290996422847e-10	5.745290996422847e-10	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12	0.534292	0.661393887740419	0.4132180667938874	537	0.413218	395	-0.248175887740419	0.248175887740419	-6.679388742103498e-08	6.679388742103498e-08	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1	0.534046	0.6613499115252219	0.4132180667938874	536	0.413218	395	-0.24813191152522196	0.24813191152522196	-6.679388742103498e-08	6.679388742103498e-08	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.1	0.001134	0.00020407123313168519	0.0	2	0.0	0	-0.00020407123313168519	0.00020407123313168519	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.2	0.009675000000000001	0.0012831841107066976	0.0	10	0.0	0	-0.0012831841107066976	0.0012831841107066976	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.3	0.02132	0.003655067147100173	0.0	37	0.0	0	-0.003655067147100173	0.003655067147100173	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4	0.480562	0.6538584698112726	0.41320406679369537	446	0.41320399999999996	394	-0.24065446981127264	0.24065446981127264	-6.679369540796287e-08	6.679369540796287e-08	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.1	0.0077399999999999995	0.0013900482578641676	0.0	12	0.0	0	-0.0013900482578641676	0.0013900482578641676	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.2	0.016021	0.0035849598875839334	0.0001270000066142	41	0.000127	2	-0.0034579598875839335	0.0034579598875839335	-6.6141999917421895e-12	6.6141999917421895e-12	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.3	0.020722	0.005192374536245502	0.0	40	0.0	0	-0.005192374536245502	0.005192374536245502	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.4	0.11057800000000001	0.05309717726775776	0.00034099998083540105	105	0.000341	4	-0.05275617726775776	0.05275617726775776	1.9164598944257372e-11	1.9164598944257372e-11	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.4.1	0.028644	0.0107294545222937	0.00034099998083540105	26	0.000341	4	-0.010388454522293701	0.010388454522293701	1.9164598944257372e-11	1.9164598944257372e-11	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.5	0.315992	0.5893893164653152	0.41273606680624575	230	0.41273599999999994	388	-0.1766533164653153	0.1766533164653153	-6.680624581312244e-08	6.680624581312244e-08	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1	0.040174	0.03285876096671029	3.9999998989515007e-05	23	4e-05	1	-0.03281876096671029	0.03281876096671029	1.0104849967299163e-12	1.0104849967299163e-12	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2	0.010426999999999999	0.0027346629052968766	0.0012219999916851	10	0.001222	3	-0.0015126629052968766	0.0015126629052968766	8.314899983818957e-12	8.314899983818957e-12	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5	0.14714	0.4770040074716475	0.3403130648948711	73	0.335952	294	-0.14105200747164753	0.14105200747164753	-0.004361064894871147	0.004361064894871147	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2	0.043677	0.2066269423807139	0.0617140021640805	29	0.007163999999999999	8	-0.1994629423807139	0.1994629423807139	-0.054550002164080506	0.054550002164080506	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.5	0.002733	0.0004836836296645	0.0	1	0.0	0	-0.0004836836296645	0.0004836836296645	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.7.2	0.00010400000000000001	1.678999242289408e-05	0.0	2	0.0	0	-1.678999242289408e-05	1.678999242289408e-05	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.8	0.168937	0.17085505782111363	0.03095200100324247	335	0.030952	61	-0.13990305782111362	0.13990305782111362	-1.003242468267107e-09	1.003242468267107e-09	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.8.1	0.002346	0.0012778265224209129	0.0	14	0.0	0	-0.0012778265224209129	0.0012778265224209129	0.0	0.0	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.8.2	0.032507	0.004843126098396945	0.0222490010200997	37	0.020842999999999997	40	0.015999873901603054	0.015999873901603054	-0.0014060010200997036	0.0014060010200997036	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.8.2.2	0.010994	0.0018806252022668	0.0147770009352824	4	0.014776999999999998	36	0.012896374797733198	0.012896374797733198	-9.352824018732386e-10	9.352824018732386e-10	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.4.3.1.8.3	0.084087	0.11033598960556074	0.00864999998339027	144	0.00865	18	-0.10168598960556073	0.10168598960556073	1.6609729217020863e-11	1.6609729217020863e-11	h3n2_no_delay	2017-07-01	2018-07-01	12.0	none
A.6.8.5.2.4.1.3.6	0.029706	0.00551110330788561	0.06473999354056989	37	0.06474	50	0.0592288966921144	0.0592288966921144	6.459430115790532e-09	6.459430115790532e-09	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.3.6.1	0.002054	0.00026983084044946494	0.0003060000017285	2	0.0	0	-0.00026983084044946494	0.00026983084044946494	-0.0003060000017285	0.0003060000017285	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.3.6.2	0.000455	3.34101357725891e-05	0.0	1	0.0	0	-3.34101357725891e-05	3.34101357725891e-05	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.3.6.4.3.1	0.000535	4.302090512462216e-05	0.0	8	0.0	0	-4.302090512462216e-05	4.302090512462216e-05	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.3.6.5	0.006454	0.00021099262635721074	0.0010450000409036	6	0.0010450000000000001	2	0.0008340073736427893	0.0008340073736427893	-4.090359995156945e-11	4.090359995156945e-11	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1	0.970227	0.9944888966920761	0.9352460603995479	1046	0.935246	969	-0.05924289669207605	0.05924289669207605	-6.039954791869917e-08	6.039954791869917e-08	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.1	0.104408	0.10406231674412661	2.099999983329326e-05	69	2.1e-05	1	-0.10404131674412662	0.10404131674412662	1.6670673969412277e-13	1.6670673969412277e-13	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.1.1	0.029669	0.0350345559508247	0.0	18	0.0	0	-0.0350345559508247	0.0350345559508247	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.11	0.127519	0.06580043436350526	0.4910250023240218	125	0.491055	512	0.4252545656364948	0.4252545656364948	2.9997675978221672e-05	2.9997675978221672e-05	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.11.1	0.003471	0.0001773140065466	0.0133460005745291	1	0.013346	30	0.0131686859934534	0.0131686859934534	-5.745290996422847e-10	5.745290996422847e-10	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12	0.528373	0.3494477206110289	0.41321805701500053	499	0.413218	395	0.06377027938897106	0.06377027938897106	-5.701500055410591e-08	5.701500055410591e-08	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1	0.528007	0.3493383322132979	0.41321805701500053	498	0.413218	395	0.06387966778670207	0.06387966778670207	-5.701500055410591e-08	5.701500055410591e-08	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.1	0.0017000000000000001	0.00024683409374014247	0.0	3	0.0	0	-0.00024683409374014247	0.00024683409374014247	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.2	0.005986	0.000638969129005348	0.0	9	0.0	0	-0.000638969129005348	0.000638969129005348	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.3	0.027383	0.0033967743259625035	0.0	39	0.0	0	-0.0033967743259625035	0.0033967743259625035	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4	0.469461	0.34292249808106895	0.4132040570148085	401	0.41320399999999996	394	0.07028150191893101	0.07028150191893101	-5.70148085410338e-08	5.70148085410338e-08	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.1	0.01152	0.0017594366125217762	0.0	12	0.0	0	-0.0017594366125217762	0.0017594366125217762	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.2	0.023863	0.006931053684820444	0.0001270000066142	42	0.000127	2	-0.006804053684820443	0.006804053684820443	-6.6141999917421895e-12	6.6141999917421895e-12	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.3	0.027439	0.00770333792839143	0.0	42	0.0	0	-0.00770333792839143	0.00770333792839143	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.4	0.10422100000000001	0.0488749983434707	0.00034099998083540105	91	0.000341	4	-0.0485339983434707	0.0485339983434707	1.9164598944257372e-11	1.9164598944257372e-11	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.4.1	0.034337	0.0151560053052309	0.00034099998083540105	24	0.000341	4	-0.0148150053052309	0.0148150053052309	1.9164598944257372e-11	1.9164598944257372e-11	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5	0.292087	0.27607193247309725	0.4127360570273589	195	0.41273599999999994	388	0.1366640675269027	0.1366640675269027	-5.7027358946193374e-08	5.7027358946193374e-08	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1	0.033971	0.00934298432252642	3.9999998989515007e-05	18	4e-05	1	-0.00930298432252642	0.00930298432252642	1.0104849967299163e-12	1.0104849967299163e-12	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2	0.011082999999999999	0.0029466816268348636	0.0012219999916851	9	0.001222	3	-0.0017246816268348636	0.0017246816268348636	8.314899983818957e-12	8.314899983818957e-12	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5	0.131668	0.15029215194544698	0.34031305511598425	52	0.335952	294	0.185659848054553	0.185659848054553	-0.00436105511598428	0.00436105511598428	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2	0.041479999999999996	0.0660745135126023	0.0617140021640805	23	0.007163999999999999	8	-0.0589105135126023	0.0589105135126023	-0.054550002164080506	0.054550002164080506	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.5	0.004066	0.0005365177347764	0.0	1	0.0	0	-0.0005365177347764	0.0005365177347764	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.7.1	1.4e-05	5.346009724933651e-07	0.0	1	0.0	0	-5.346009724933651e-07	5.346009724933651e-07	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.7.2	0.000154	1.844162637863326e-05	0.0	2	0.0	0	-1.844162637863326e-05	1.844162637863326e-05	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.8	0.19678	0.4734831565463401	0.03095200106145027	338	0.030952	61	-0.4425311565463401	0.4425311565463401	-1.0614502679584525e-09	1.0614502679584525e-09	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.8.1	0.003506	0.000999418280552662	0.0	16	0.0	0	-0.000999418280552662	0.000999418280552662	0.0	0.0	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.8.2	0.022143	0.005013618615443574	0.0222490010783075	32	0.020842999999999997	40	0.015829381384556425	0.015829381384556425	-0.0014060010783075033	0.0014060010783075033	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.8.2.2	0.00343	0.0005075433271502	0.0147770009934902	1	0.014776999999999998	36	0.014269456672849798	0.014269456672849798	-9.934902015645841e-10	9.934902015645841e-10	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.4.3.1.8.3	0.103709	0.28451537279795497	0.00864999998339027	143	0.00865	18	-0.275865372797955	0.275865372797955	1.6609729217020863e-11	1.6609729217020863e-11	h3n2_ideal_delay	2017-07-01	2018-07-01	12.0	ideal
A.6.8.5.2.4.1.3.6	0.041721	0.0059878794496686675	0.06473999354056989	35	0.06474	50	0.05875212055033134	0.05875212055033134	6.459430115790532e-09	6.459430115790532e-09	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.3.6.1	0.005795000000000001	0.0007310606301831217	0.0003060000017285	2	0.0	0	-0.0007310606301831217	0.0007310606301831217	-0.0003060000017285	0.0003060000017285	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.3.6.2	0.001282	9.324773981874244e-05	0.0	1	0.0	0	-9.324773981874244e-05	9.324773981874244e-05	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.3.6.4	0.001626	0.00021358083592370547	0.0	15	0.000306	1	9.241916407629454e-05	9.241916407629454e-05	0.000306	0.000306	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.3.6.4.3.1	0.001614	0.00021310892293507417	0.0	14	0.0	0	-0.00021310892293507417	0.00021310892293507417	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.3.6.5	0.009692	0.00021601607697554885	0.0010450000409036	3	0.0010450000000000001	2	0.0008289839230244513	0.0008289839230244513	-4.090359995156945e-11	4.090359995156945e-11	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1	0.958228	0.9940121205503031	0.9352460099898947	844	0.9352459999999999	969	-0.05876612055030317	0.05876612055030317	-9.989894800277455e-09	9.989894800277455e-09	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.1	0.15290700000000002	0.1563981373788112	2.099999983329326e-05	45	2.1e-05	1	-0.1563771373788112	0.1563771373788112	1.6670673969412277e-13	1.6670673969412277e-13	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.1.1	0.071239	0.07958827404508881	0.0	15	0.0	0	-0.07958827404508881	0.07958827404508881	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.11	0.115076	0.07452065821597871	0.4851290156802853	95	0.49105499999999996	512	0.41653434178402127	0.41653434178402127	0.005925984319714639	0.005925984319714639	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1	0.42978700000000003	0.1251591633268846	0.41321799562228956	373	0.413218	395	0.2880588366731154	0.2880588366731154	4.377710416392233e-09	4.377710416392233e-09	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.1	7.9e-05	7.046441415657252e-06	0.0	3	0.0	0	-7.046441415657252e-06	7.046441415657252e-06	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.2	0.005079	0.0007347840062101593	0.0	12	0.0	0	-0.0007347840062101593	0.0007347840062101593	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.3	0.021796	0.0029478042599119405	0.0	32	0.0	0	-0.0029478042599119405	0.0029478042599119405	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4	0.374938	0.11832722723157123	0.41320399562209753	277	0.41320399999999996	394	0.2948767727684287	0.2948767727684287	4.377902429464342e-09	4.377902429464342e-09	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.1	0.010977	0.0017362915328309504	0.0	11	0.0	0	-0.0017362915328309504	0.0017362915328309504	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.2	0.018714	0.0030082638707284335	0.0001270000066142	35	0.000127	2	-0.0028812638707284336	0.0028812638707284336	-6.6141999917421895e-12	6.6141999917421895e-12	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.3	0.033438	0.00805751158639821	0.0	41	0.0	0	-0.00805751158639821	0.00805751158639821	0.0	0.0	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4	0.083015	0.03079369587359101	0.00034099998083540105	54	0.000341	4	-0.03045269587359101	0.03045269587359101	1.9164598944257372e-11	1.9164598944257372e-11	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4.1	0.01514	0.0034674220300853	0.00034099998083540105	7	0.000341	4	-0.0031264220300853	0.0031264220300853	1.9164598944257372e-11	1.9164598944257372e-11	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5	0.219976	0.07357545386123233	0.4127359956346479	121	0.41273599999999994	388	0.3391605461387676	0.3391605461387676	4.3653520243047694e-09	4.3653520243047694e-09	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1	0.014859	0.003419677413330159	3.9999998989515007e-05	13	4e-05	1	-0.003379677413330159	0.003379677413330159	1.0104849967299163e-12	1.0104849967299163e-12	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2	0.015512000000000001	0.003105583524831256	0.0012219999916851	6	0.001222	3	-0.001883583524831256	0.001883583524831256	8.314899983818957e-12	8.314899983818957e-12	h3n2_realistic_delay	2017-07-01	2018-07-01	12.0	realistic
